ori,des,free_flow_time,,,,,
13584,26205,0.2,,,,,
13585,13586,0.22,,,,,
13585,13587,0.15,,,,,
13586,5145,0.08,,,,,
13586,13585,0.22,,,,,
13587,13585,0.15,,,,,
13587,26310,0.06,,,,,
13588,5144,0.06,,,,,
13588,26310,0.24,,,,,
13589,8768,0.17,,,,,
13589,14759,0.26,,,,,
13590,8768,0.12,,,,,
13590,26320,0.21,,,,,
13591,8767,0.04,,,,,
13591,13593,0.2,,,,,
13592,8767,0.08,,,,,
13592,13570,0.3,,,,,
13593,13591,0.2,,,,,
13593,13594,0.16,,,,,
13594,5150,0.05,,,,,
13594,13593,0.16,,,,,
13595,5150,0.06,,,,,
13595,13596,0.24,,,,,
13596,13595,0.24,,,,,
13596,13597,0.26,,,,,
13597,5159,0.04,,,,,
13597,13596,0.26,,,,,
13598,5159,0.05,,,,,
13598,14750,0.24,,,,,
13599,5187,0.05,,,,,
13599,14762,0.27,,,,,
13600,5187,0.04,,,,,
13600,13601,0.21,,,,,
13601,13600,0.21,,,,,
13601,13602,0.15,,,,,
13602,5180,0.18,,,,,
13602,13601,0.15,,,,,
13603,1265,1.32,,,,,
13603,13604,0.2,,,,,
13603,13675,0.18,,,,,
13604,5053,0.34,,,,,
13604,13603,0.2,,,,,
13605,5053,0.08,,,,,
13605,13606,0.21,,,,,
13606,13605,0.21,,,,,
13606,13607,0.21,,,,,
13607,13606,0.21,,,,,
13607,13608,0.15,,,,,
13608,5054,0.13,,,,,
13608,13607,0.15,,,,,
13609,4903,0.26,,,,,
13609,8040,0.22,,,,,
13610,4917,0.15,,,,,
13610,8040,0.2,,,,,
13611,4917,0.12,,,,,
13611,13612,0.27,,,,,
13612,4959,0.16,,,,,
13612,13611,0.27,,,,,
13613,4959,0.09,,,,,
13613,13614,0.23,,,,,
13614,13613,0.23,,,,,
13614,13615,0.13,,,,,
13615,13614,0.13,,,,,
13615,13616,0.19,,,,,
13616,13615,0.19,,,,,
13616,13617,0.21,,,,,
13617,8645,0.09,,,,,
13617,13616,0.21,,,,,
13618,4959,0.27,,,,,
13618,13620,0.45,,,,,
13619,8503,0.29,,,,,
13619,13621,0.2,,,,,
13620,8503,0.05,,,,,
13620,13618,0.45,,,,,
13621,8499,0.08,,,,,
13621,13619,0.2,,,,,
13622,2059,1.66,,,,,
13622,13623,0.44,,,,,
13622,13624,0.42,,,,,
13622,32758,0.9,,,,,
13623,5054,0.31,,,,,
13623,13622,0.44,,,,,
13623,32758,0.5,,,,,
13624,5083,0.25,,,,,
13624,13622,0.42,,,,,
13625,5120,0.12,,,,,
13625,13626,0.27,,,,,
13626,13625,0.27,,,,,
13626,26908,0.55,,,,,
13627,4974,0.3,,,,,
13627,5022,0.58,,,,,
13628,5022,0.14,,,,,
13628,5058,0.43,,,,,
13629,5288,0.05,,,,,
13629,13630,0.24,,,,,
13630,1973,1.18,,,,,
13630,13629,0.24,,,,,
13630,13631,0.17,,,,,
13631,13630,0.17,,,,,
13631,13632,0.21,,,,,
13632,13631,0.21,,,,,
13632,14773,0.17,,,,,
13633,14797,0.16,,,,,
13633,14798,0.19,,,,,
13634,14496,0.03,,,,,
13634,14497,0.03,,,,,
13634,14498,0.06,,,,,
13635,13636,0.18,,,,,
13635,13638,0.09,,,,,
13636,13635,0.18,,,,,
13636,13637,0.18,,,,,
13637,13636,0.18,,,,,
13637,14497,0.18,,,,,
13638,5187,0.41,,,,,
13638,5288,0.5,,,,,
13638,13635,0.09,,,,,
13638,14763,0.17,,,,,
13639,5288,0.12,,,,,
13639,13640,0.12,,,,,
13640,13639,0.12,,,,,
13640,13641,0.09,,,,,
13641,5224,0.12,,,,,
13641,13640,0.09,,,,,
13642,1252,0.81,,,,,
13642,13644,0.06,,,,,
13642,14409,0.28,,,,,
13642,31996,0.38,,,,,
13642,31997,0.46,,,,,
13643,13501,0.19,,,,,
13643,14409,0.14,,,,,
13643,14410,0.07,,,,,
13644,13642,0.06,,,,,
13644,13645,0.29,,,,,
13645,5367,0.07,,,,,
13645,13644,0.29,,,,,
13646,14408,0.06,,,,,
13646,33042,0.04,,,,,
13647,14523,0.24,,,,,
13647,33042,0.16,,,,,
13648,5079,0.22,,,,,
13648,5109,0.25,,,,,
13649,5109,0.21,,,,,
13649,13650,0.12,,,,,
13650,5145,0.3,,,,,
13650,13649,0.12,,,,,
13651,4965,0.24,,,,,
13651,13652,0.33,,,,,
13652,4995,0.07,,,,,
13652,13651,0.33,,,,,
13653,4990,0.09,,,,,
13653,13656,0.15,,,,,
13654,4990,0.15,,,,,
13654,13655,0.25,,,,,
13655,4981,0.08,,,,,
13655,13654,0.25,,,,,
13656,4995,0.07,,,,,
13656,13653,0.15,,,,,
13657,7958,0.11,,,,,
13657,13658,0.22,,,,,
13658,13657,0.22,,,,,
13658,13659,0.2,,,,,
13659,8041,0.07,,,,,
13659,13658,0.2,,,,,
13660,8041,0.14,,,,,
13660,13661,0.27,,,,,
13661,4965,0.04,,,,,
13661,13660,0.27,,,,,
13662,5008,0.21,,,,,
13662,5009,0.06,,,,,
13663,5001,0.17,,,,,
13663,5008,0.14,,,,,
13664,4981,0.17,,,,,
13664,5001,0.1,,,,,
13665,4969,0.23,,,,,
13665,8173,0.16,,,,,
13666,4964,0.17,,,,,
13666,26884,0.17,,,,,
13667,4994,0.12,,,,,
13667,13668,0.35,,,,,
13668,4995,0.27,,,,,
13668,13667,0.35,,,,,
13669,5009,0.34,,,,,
13669,13670,0.14,,,,,
13670,13669,0.14,,,,,
13670,13671,0.19,,,,,
13671,13670,0.19,,,,,
13671,29413,0.06,,,,,
13672,13673,0.09,,,,,
13672,29413,0.23,,,,,
13673,13672,0.09,,,,,
13673,13674,0.08,,,,,
13674,5014,0.07,,,,,
13674,13673,0.08,,,,,
13675,5040,0.1,,,,,
13675,13603,0.18,,,,,
13676,5030,0.19,,,,,
13676,5040,0.04,,,,,
13677,7941,0.14,,,,,
13677,26883,0.24,,,,,
13678,13679,0.27,,,,,
13678,13684,0.41,,,,,
13678,32022,0.77,,,,,
13679,13678,0.27,,,,,
13679,13680,0.29,,,,,
13680,1303,0.15,,,,,
13680,13679,0.29,,,,,
13680,13681,0.33,,,,,
13681,13680,0.33,,,,,
13681,26878,0.37,,,,,
13682,4892,0.25,,,,,
13682,13688,0.24,,,,,
13683,4942,0.06,,,,,
13683,13720,1.61,,,,,
13684,4942,0.11,,,,,
13684,13678,0.41,,,,,
13685,4911,0.19,,,,,
13685,4938,0.11,,,,,
13686,13687,0.13,,,,,
13686,13688,0.45,,,,,
13687,4899,0.23,,,,,
13687,13686,0.13,,,,,
13687,30837,0.12,,,,,
13688,4899,0.23,,,,,
13688,13682,0.24,,,,,
13688,13686,0.45,,,,,
13689,4916,0.08,,,,,
13689,30402,0.24,,,,,
13690,12638,0.1,,,,,
13690,12639,0.04,,,,,
13690,13691,0.21,,,,,
13691,1300,0.26,,,,,
13691,13690,0.21,,,,,
13692,13696,0.13,,,,,
13692,32545,0.14,,,,,
13693,1290,0.37,,,,,
13693,4687,0.33,,,,,
13693,12769,0.14,,,,,
13693,13694,0.29,,,,,
13694,13693,0.29,,,,,
13694,13695,0.04,,,,,
13694,13696,0.35,,,,,
13695,13694,0.04,,,,,
13695,13699,0.12,,,,,
13696,13692,0.13,,,,,
13696,13694,0.35,,,,,
13696,13697,0.19,,,,,
13697,12916,0.19,,,,,
13697,13696,0.19,,,,,
13697,13698,0.2,,,,,
13698,13697,0.2,,,,,
13698,13699,0.2,,,,,
13699,1290,0.18,,,,,
13699,13695,0.12,,,,,
13699,13698,0.2,,,,,
13699,13700,0.21,,,,,
13700,4687,0.29,,,,,
13700,12918,0.04,,,,,
13700,13699,0.21,,,,,
13701,4915,0.63,,,,,
13701,13702,0.04,,,,,
13701,13703,0.12,,,,,
13702,12882,0.57,,,,,
13702,13701,0.04,,,,,
13703,13701,0.12,,,,,
13703,13704,0.25,,,,,
13704,13703,0.25,,,,,
13704,13705,0.17,,,,,
13705,13704,0.17,,,,,
13705,13706,0.53,,,,,
13706,13705,0.53,,,,,
13706,13707,0.13,,,,,
13707,13706,0.13,,,,,
13707,13708,1.2,,,,,
13708,8643,0.07,,,,,
13708,13707,1.2,,,,,
13709,2057,0.49,,,,,
13709,8501,0.65,,,,,
13709,8502,0.59,,,,,
13709,13710,0.24,,,,,
13710,13709,0.24,,,,,
13710,13711,0.47,,,,,
13711,8503,0.64,,,,,
13711,8504,0.59,,,,,
13711,13710,0.47,,,,,
13712,13713,0.47,,,,,
13712,13714,1,,,,,
13713,8501,0.56,,,,,
13713,13712,0.47,,,,,
13713,29380,0.64,,,,,
13714,5058,0.89,,,,,
13714,5083,0.61,,,,,
13714,8505,0.33,,,,,
13714,13712,1,,,,,
13715,13326,0.06,,,,,
13715,13717,0.63,,,,,
13716,4891,0.23,,,,,
13716,13717,0.08,,,,,
13716,13718,0.07,,,,,
13717,13715,0.63,,,,,
13717,13716,0.08,,,,,
13718,8039,0.05,,,,,
13718,13716,0.07,,,,,
13719,4943,0.18,,,,,
13719,8039,0.04,,,,,
13720,4943,0.32,,,,,
13720,13683,1.61,,,,,
13721,5014,0.09,,,,,
13721,26883,0.11,,,,,
13722,5014,0.08,,,,,
13722,13723,0.19,,,,,
13723,5068,0.24,,,,,
13723,13722,0.19,,,,,
13724,5068,0.09,,,,,
13724,5086,0.14,,,,,
13725,5077,0.3,,,,,
13725,5087,0.14,,,,,
13726,5087,0.15,,,,,
13726,13727,0.4,,,,,
13727,13726,0.4,,,,,
13727,13728,0.18,,,,,
13728,8716,0.08,,,,,
13728,13727,0.18,,,,,
13729,4943,0.07,,,,,
13729,4962,0.18,,,,,
13730,13731,0.34,,,,,
13730,28729,0.08,,,,,
13731,1279,0.52,,,,,
13731,4861,0.45,,,,,
13731,13288,0.08,,,,,
13731,13730,0.34,,,,,
13731,13732,0.08,,,,,
13732,13731,0.08,,,,,
13732,13733,0.29,,,,,
13733,13732,0.29,,,,,
13733,13735,0.06,,,,,
13734,13735,0.03,,,,,
13734,13737,0.27,,,,,
13735,13733,0.06,,,,,
13735,13734,0.03,,,,,
13735,13736,0.68,,,,,
13736,4861,0.31,,,,,
13736,8169,1.01,,,,,
13736,13735,0.68,,,,,
13737,13734,0.27,,,,,
13737,13742,0.15,,,,,
13738,4975,0.1,,,,,
13738,13739,0.05,,,,,
13739,8175,0.16,,,,,
13739,13738,0.05,,,,,
13739,13742,0.23,,,,,
13740,4956,0.02,,,,,
13740,13240,0.05,,,,,
13740,13735,0.39,,,,,
13741,13286,0.11,,,,,
13741,13287,0.07,,,,,
13741,13742,0.61,,,,,
13742,13737,0.15,,,,,
13742,13739,0.23,,,,,
13742,13741,0.61,,,,,
13743,13751,0.1,,,,,
13744,4951,0.21,,,,,
13745,13744,0.13,,,,,
13746,13748,0.27,,,,,
13747,1321,0.9,,,,,
13747,13745,0.22,,,,,
13748,13749,0.25,,,,,
13749,5034,0.15,,,,,
13750,13758,0.12,,,,,
13751,13746,0.13,,,,,
13752,5037,0.09,,,,,
13753,5049,0.26,,,,,
13754,5041,0.14,,,,,
13754,13543,0.22,,,,,
13755,5041,0.03,,,,,
13756,13757,0.05,,,,,
13757,5036,0.76,,,,,
13758,13747,0.3,,,,,
13759,13760,0.23,,,,,
13759,27446,0.14,,,,,
13760,11680,0.06,,,,,
13760,13759,0.23,,,,,
13761,5530,0.15,,,,,
13761,32717,0.03,,,,,
13762,5589,0.15,,,,,
13762,13764,0.19,,,,,
13763,5589,0.24,,,,,
13763,32719,0.03,,,,,
13764,13762,0.19,,,,,
13764,13765,0.19,,,,,
13765,13764,0.19,,,,,
13765,13808,0.2,,,,,
13766,8296,0.1,,,,,
13766,20619,0.22,,,,,
13767,5717,0.09,,,,,
13767,20618,0.19,,,,,
13768,8295,0.02,,,,,
13768,27442,0.03,,,,,
13769,5691,0.1,,,,,
13769,13770,0.16,,,,,
13770,5682,0.13,,,,,
13770,13769,0.16,,,,,
13771,5682,0.2,,,,,
13771,27441,0.03,,,,,
13772,5690,0.1,,,,,
13772,28256,0.06,,,,,
13773,13774,0.14,,,,,
13773,28256,0.15,,,,,
13774,13773,0.14,,,,,
13774,20622,0.17,,,,,
13775,5691,0.12,,,,,
13775,5692,0.29,,,,,
13776,5692,0.06,,,,,
13776,13777,0.18,,,,,
13777,13776,0.18,,,,,
13777,13778,0.12,,,,,
13778,13777,0.12,,,,,
13778,13779,0.11,,,,,
13779,5752,0.07,,,,,
13779,13778,0.11,,,,,
13780,5752,0.05,,,,,
13780,20610,0.18,,,,,
13781,13782,0.22,,,,,
13781,20619,0.13,,,,,
13782,5816,0.09,,,,,
13782,13781,0.22,,,,,
13783,5816,0.22,,,,,
13783,13784,0.29,,,,,
13784,5766,0.06,,,,,
13784,13783,0.29,,,,,
13785,1110,0.72,,,,,
13785,8300,0.17,,,,,
13785,13786,0.04,,,,,
13785,13796,0.16,,,,,
13786,13785,0.04,,,,,
13786,13787,0.86,,,,,
13787,8205,0.26,,,,,
13787,13786,0.86,,,,,
13787,13797,0.5,,,,,
13788,1120,0.46,,,,,
13788,10155,0.44,,,,,
13788,13789,0.12,,,,,
13789,10154,0.28,,,,,
13789,13788,0.12,,,,,
13790,10156,0.19,,,,,
13790,10157,0.18,,,,,
13791,10155,0.23,,,,,
13791,10156,0.29,,,,,
13792,5771,0.19,,,,,
13792,13793,0.12,,,,,
13793,1111,1.14,,,,,
13793,13792,0.12,,,,,
13793,13794,0.08,,,,,
13794,10160,0.19,,,,,
13794,13793,0.08,,,,,
13795,10128,0.56,,,,,
13795,28890,0.18,,,,,
13796,13785,0.16,,,,,
13796,13798,0.2,,,,,
13797,8299,0.11,,,,,
13797,13787,0.5,,,,,
13798,5771,0.05,,,,,
13798,13796,0.2,,,,,
13799,5771,0.09,,,,,
13799,13800,0.15,,,,,
13800,10124,0.16,,,,,
13800,13799,0.15,,,,,
13801,8207,0.11,,,,,
13801,13802,0.09,,,,,
13802,13801,0.09,,,,,
13802,13803,0.29,,,,,
13803,13802,0.29,,,,,
13803,13804,0.28,,,,,
13804,5725,0.12,,,,,
13804,13803,0.28,,,,,
13805,5713,0.41,,,,,
13805,8157,0.2,,,,,
13806,8157,0.07,,,,,
13806,13815,0.25,,,,,
13807,8151,0.2,,,,,
13807,8152,0.16,,,,,
13808,5590,0.17,,,,,
13808,13765,0.2,,,,,
13809,13810,0.09,,,,,
13809,13818,0.09,,,,,
13809,13856,0.12,,,,,
13810,13809,0.09,,,,,
13810,13811,0.3,,,,,
13811,13810,0.3,,,,,
13811,13812,0.05,,,,,
13811,13854,0.18,,,,,
13812,13811,0.05,,,,,
13812,13813,0.29,,,,,
13813,13812,0.29,,,,,
13813,13814,0.29,,,,,
13814,13813,0.29,,,,,
13814,13815,0.05,,,,,
13815,8152,0.16,,,,,
13815,13806,0.25,,,,,
13815,13814,0.05,,,,,
13815,13816,0.12,,,,,
13816,13815,0.12,,,,,
13816,13819,0.4,,,,,
13817,8198,0.04,,,,,
13817,13845,0.25,,,,,
13818,13809,0.09,,,,,
13818,13850,0.03,,,,,
13819,13816,0.4,,,,,
13819,13820,0.08,,,,,
13820,13819,0.08,,,,,
13820,13821,0.23,,,,,
13820,13834,0.19,,,,,
13821,8196,0.29,,,,,
13821,13820,0.23,,,,,
13822,13823,0.34,,,,,
13822,13833,0.18,,,,,
13823,5726,0.15,,,,,
13823,13822,0.34,,,,,
13824,5713,0.16,,,,,
13824,13825,0.05,,,,,
13825,13824,0.05,,,,,
13825,13826,0.07,,,,,
13826,5727,0.09,,,,,
13826,13825,0.07,,,,,
13827,5727,0.24,,,,,
13827,13839,0.04,,,,,
13828,5727,0.04,,,,,
13828,13860,0.04,,,,,
13829,13830,0.07,,,,,
13829,13831,0.29,,,,,
13829,13832,0.3,,,,,
13830,8157,0.2,,,,,
13830,13829,0.07,,,,,
13831,13829,0.29,,,,,
13831,13834,0.18,,,,,
13832,13829,0.3,,,,,
13832,13833,0.17,,,,,
13833,13822,0.18,,,,,
13833,13832,0.17,,,,,
13833,13834,0.12,,,,,
13834,13820,0.19,,,,,
13834,13831,0.18,,,,,
13834,13833,0.12,,,,,
13835,13836,0.19,,,,,
13835,13837,0.12,,,,,
13835,13839,0.16,,,,,
13836,13835,0.19,,,,,
13836,27372,0.39,,,,,
13837,13835,0.12,,,,,
13837,13842,0.3,,,,,
13838,5713,0.17,,,,,
13838,13839,0.06,,,,,
13839,13827,0.04,,,,,
13839,13835,0.16,,,,,
13839,13838,0.06,,,,,
13839,13857,0.36,,,,,
13840,5713,0.05,,,,,
13840,13841,0.09,,,,,
13841,13840,0.09,,,,,
13841,13842,0.1,,,,,
13842,13837,0.3,,,,,
13842,13841,0.1,,,,,
13842,13863,0.04,,,,,
13843,1039,0.54,,,,,
13843,5715,0.19,,,,,
13843,13863,0.25,,,,,
13844,5714,0.15,,,,,
13844,27347,0.02,,,,,
13845,5714,0.11,,,,,
13845,13817,0.25,,,,,
13846,5714,0.1,,,,,
13846,8199,0.22,,,,,
13847,1040,0.83,,,,,
13847,5763,0.34,,,,,
13847,13848,0.12,,,,,
13848,13847,0.12,,,,,
13848,13849,0.19,,,,,
13849,5846,0.15,,,,,
13849,13848,0.19,,,,,
13850,8198,0.02,,,,,
13850,13818,0.03,,,,,
13850,13851,0.08,,,,,
13851,13850,0.08,,,,,
13851,13852,0.28,,,,,
13852,13851,0.28,,,,,
13852,13854,0.14,,,,,
13853,13854,0.04,,,,,
13853,13855,0.34,,,,,
13854,13811,0.18,,,,,
13854,13852,0.14,,,,,
13854,13853,0.04,,,,,
13855,5715,0.09,,,,,
13855,13853,0.34,,,,,
13856,1038,1.24,,,,,
13856,13809,0.12,,,,,
13856,32719,0.26,,,,,
13857,13839,0.36,,,,,
13857,13858,0.51,,,,,
13858,13857,0.51,,,,,
13858,13859,0.23,,,,,
13859,13858,0.23,,,,,
13859,14639,0.35,,,,,
13860,5726,0.03,,,,,
13860,13828,0.04,,,,,
13860,13861,0.1,,,,,
13861,13860,0.1,,,,,
13861,13862,0.27,,,,,
13862,13861,0.27,,,,,
13862,26376,0.19,,,,,
13863,13842,0.04,,,,,
13863,13843,0.25,,,,,
13864,1040,0.74,,,,,
13864,27372,0.27,,,,,
13864,27378,0.18,,,,,
13865,13866,0.21,,,,,
13865,27378,0.06,,,,,
13866,13865,0.21,,,,,
13866,13867,0.04,,,,,
13867,5872,0.12,,,,,
13867,13866,0.04,,,,,
13868,5924,0.07,,,,,
13868,13869,0.17,,,,,
13869,13868,0.17,,,,,
13869,13870,0.17,,,,,
13870,13869,0.17,,,,,
13870,13871,0.17,,,,,
13871,5872,0.11,,,,,
13871,13870,0.17,,,,,
13872,5872,0.07,,,,,
13872,13873,0.1,,,,,
13873,13872,0.1,,,,,
13873,13894,0.06,,,,,
13874,5817,0.08,,,,,
13874,13875,0.18,,,,,
13875,13874,0.18,,,,,
13875,13876,0.17,,,,,
13876,13875,0.17,,,,,
13876,27336,0.15,,,,,
13877,13878,0.27,,,,,
13877,27337,0.1,,,,,
13878,13877,0.27,,,,,
13878,13879,0.19,,,,,
13879,13878,0.19,,,,,
13879,13887,0.21,,,,,
13880,27337,0.31,,,,,
13880,27339,0.17,,,,,
13881,13882,0.32,,,,,
13881,27339,0.25,,,,,
13882,13881,0.32,,,,,
13882,13883,0.05,,,,,
13883,1050,0.31,,,,,
13883,13882,0.05,,,,,
13883,13884,0.49,,,,,
13883,13886,0.61,,,,,
13884,13883,0.49,,,,,
13884,13885,0.04,,,,,
13885,5924,0.29,,,,,
13885,5948,0.26,,,,,
13885,13884,0.04,,,,,
13886,13883,0.61,,,,,
13886,13887,0.46,,,,,
13887,5882,0.18,,,,,
13887,13879,0.21,,,,,
13887,13886,0.46,,,,,
13888,13889,0.34,,,,,
13888,27340,0.36,,,,,
13889,13888,0.34,,,,,
13889,13890,0.04,,,,,
13890,13889,0.04,,,,,
13890,13891,0.05,,,,,
13890,13892,0.04,,,,,
13891,5846,0.03,,,,,
13891,13890,0.05,,,,,
13892,13890,0.04,,,,,
13892,13893,0.22,,,,,
13893,5817,0.09,,,,,
13893,13892,0.22,,,,,
13894,5846,0.04,,,,,
13894,13873,0.06,,,,,
13895,8153,0.16,,,,,
13895,27280,0.35,,,,,
13896,8153,0.32,,,,,
13896,8199,0.19,,,,,
13897,8682,0.19,,,,,
13897,13898,0.22,,,,,
13898,5887,0.05,,,,,
13898,13897,0.22,,,,,
13899,5887,0.05,,,,,
13899,13900,0.26,,,,,
13900,5869,0.04,,,,,
13900,13899,0.26,,,,,
13901,13902,0.13,,,,,
13901,13912,0.14,,,,,
13902,8678,0.04,,,,,
13902,13901,0.13,,,,,
13903,8678,0.05,,,,,
13903,13914,0.33,,,,,
13904,8683,0.14,,,,,
13904,13917,0.14,,,,,
13905,5930,0.19,,,,,
13905,8683,0.16,,,,,
13906,1887,0.18,,,,,
13906,5930,0.06,,,,,
13906,5931,0.09,,,,,
13907,5931,0.19,,,,,
13907,8684,0.07,,,,,
13908,5931,0.05,,,,,
13908,30715,0.27,,,,,
13909,13910,0.28,,,,,
13909,30715,0.19,,,,,
13910,1894,0.19,,,,,
13910,5997,0.08,,,,,
13910,13909,0.28,,,,,
13911,5868,0.3,,,,,
13911,5869,0.04,,,,,
13912,5869,0.03,,,,,
13912,13901,0.14,,,,,
13913,5833,0.36,,,,,
13913,5869,0.03,,,,,
13914,5865,0.09,,,,,
13914,13903,0.33,,,,,
13915,8680,0.5,,,,,
13915,8681,0.78,,,,,
13916,5929,0.06,,,,,
13916,13918,0.34,,,,,
13917,5929,0.19,,,,,
13917,13904,0.14,,,,,
13918,5888,0.18,,,,,
13918,13916,0.34,,,,,
13919,5865,0.38,,,,,
13919,8677,0.09,,,,,
13920,5861,0.16,,,,,
13920,5864,0.05,,,,,
13921,5864,0.08,,,,,
13921,28249,0.11,,,,,
13922,28249,0.2,,,,,
13922,28250,0.09,,,,,
13923,5969,0.24,,,,,
13923,28250,0.04,,,,,
13924,5964,0.06,,,,,
13924,8859,0.06,,,,,
13925,8808,0.16,,,,,
13925,8859,0.08,,,,,
13926,8807,0.07,,,,,
13926,13927,0.36,,,,,
13927,1865,0.21,,,,,
13927,8806,0.09,,,,,
13927,13926,0.36,,,,,
13928,5876,0.03,,,,,
13928,8806,0.17,,,,,
13929,8807,0.36,,,,,
13929,16525,0.08,,,,,
13930,13931,0.13,,,,,
13930,16527,0.03,,,,,
13931,1840,0.2,,,,,
13931,6006,0.17,,,,,
13931,13930,0.13,,,,,
13932,5964,0.06,,,,,
13932,13935,0.19,,,,,
13933,8860,0.12,,,,,
13933,16528,0.18,,,,,
13934,1859,0.22,,,,,
13934,5919,0.09,,,,,
13934,8860,0.18,,,,,
13935,13932,0.19,,,,,
13935,13936,0.23,,,,,
13936,13935,0.23,,,,,
13936,13937,0.21,,,,,
13937,5983,0.05,,,,,
13937,13936,0.21,,,,,
13938,5983,0.05,,,,,
13938,31030,0.14,,,,,
13939,1841,0.54,,,,,
13939,13940,0.28,,,,,
13939,31030,0.15,,,,,
13940,8444,0.09,,,,,
13940,13939,0.28,,,,,
13941,6033,0.06,,,,,
13941,13979,0.15,,,,,
13942,1822,0.14,,,,,
13942,6033,0.04,,,,,
13942,13943,0.24,,,,,
13943,6012,0.07,,,,,
13943,13942,0.24,,,,,
13944,1843,0.36,,,,,
13944,6012,0.16,,,,,
13944,13945,0.21,,,,,
13945,5983,0.12,,,,,
13945,13944,0.21,,,,,
13946,8856,0.04,,,,,
13946,14119,0.32,,,,,
13947,8856,0.06,,,,,
13947,13948,0.19,,,,,
13948,5820,0.04,,,,,
13948,13947,0.19,,,,,
13949,1824,0.27,,,,,
13949,5820,0.07,,,,,
13949,13950,0.22,,,,,
13950,13949,0.22,,,,,
13950,13951,0.24,,,,,
13951,5862,0.07,,,,,
13951,13950,0.24,,,,,
13952,5900,0.04,,,,,
13952,26982,0.26,,,,,
13953,5899,0.06,,,,,
13953,13956,0.17,,,,,
13954,1834,0.66,,,,,
13954,5899,0.04,,,,,
13954,26982,0.14,,,,,
13955,1827,0.34,,,,,
13955,5862,0.13,,,,,
13955,13981,0.27,,,,,
13956,13953,0.17,,,,,
13956,30751,0.01,,,,,
13957,5914,0.12,,,,,
13957,30752,0.25,,,,,
13958,1832,0.27,,,,,
13958,5914,0.33,,,,,
13958,5952,0.16,,,,,
13959,5895,0.12,,,,,
13959,31031,0.16,,,,,
13960,5895,0.15,,,,,
13960,5896,0.04,,,,,
13961,5866,0.09,,,,,
13961,5895,0.1,,,,,
13962,16627,0.08,,,,,
13962,28206,0.24,,,,,
13963,1735,0.11,,,,,
13963,5894,0.12,,,,,
13963,28206,0.22,,,,,
13964,5896,0.6,,,,,
13964,13966,0.3,,,,,
13965,13967,0.3,,,,,
13965,31031,0.39,,,,,
13966,5966,0.09,,,,,
13966,13964,0.3,,,,,
13967,5966,0.05,,,,,
13967,13965,0.3,,,,,
13968,1740,0.08,,,,,
13968,5966,0.09,,,,,
13968,13969,0.33,,,,,
13969,13968,0.33,,,,,
13969,13991,0.03,,,,,
13970,13984,0.29,,,,,
13970,13991,0.05,,,,,
13971,13972,0.24,,,,,
13971,13984,0.04,,,,,
13972,13971,0.24,,,,,
13972,13973,0.08,,,,,
13973,1726,0.06,,,,,
13973,13972,0.08,,,,,
13973,13974,0.23,,,,,
13974,13973,0.23,,,,,
13974,28902,0.07,,,,,
13975,6038,0.06,,,,,
13975,13976,0.25,,,,,
13976,6045,0.03,,,,,
13976,13975,0.25,,,,,
13977,6045,0.15,,,,,
13977,15540,0.06,,,,,
13978,13979,0.08,,,,,
13978,15538,0.16,,,,,
13979,1820,0.27,,,,,
13979,13941,0.15,,,,,
13979,13978,0.08,,,,,
13980,1729,0.24,,,,,
13980,5810,0.19,,,,,
13980,16628,0.29,,,,,
13981,13955,0.27,,,,,
13981,30872,0.04,,,,,
13982,13983,0.25,,,,,
13982,13984,0.04,,,,,
13983,6037,0.08,,,,,
13983,13982,0.25,,,,,
13984,1725,0.28,,,,,
13984,13970,0.29,,,,,
13984,13971,0.04,,,,,
13984,13982,0.04,,,,,
13984,14034,0.41,,,,,
13985,6037,0.03,,,,,
13985,6038,0.43,,,,,
13985,30753,0.78,,,,,
13986,1732,0.34,,,,,
13986,5866,0.18,,,,,
13986,5867,0.26,,,,,
13987,30752,0.11,,,,,
13987,30874,0.23,,,,,
13988,13989,0.13,,,,,
13988,14031,0.06,,,,,
13988,14032,0.04,,,,,
13989,13988,0.13,,,,,
13989,13990,0.33,,,,,
13990,13989,0.33,,,,,
13990,13991,0.09,,,,,
13991,13969,0.03,,,,,
13991,13970,0.05,,,,,
13991,13990,0.09,,,,,
13992,1857,0.19,,,,,
13992,8859,0.09,,,,,
13992,30751,0.27,,,,,
13993,5952,0.11,,,,,
13993,13994,0.07,,,,,
13994,5983,0.31,,,,,
13994,13993,0.07,,,,,
13995,768,0.27,,,,,
13995,30779,0.24,,,,,
13995,30914,0.06,,,,,
13996,13997,0.13,,,,,
13996,30779,0.11,,,,,
13997,6245,0.08,,,,,
13997,13996,0.13,,,,,
13998,6245,0.05,,,,,
13998,31032,0.13,,,,,
13999,6224,0.51,,,,,
13999,6245,0.06,,,,,
14000,6224,0.21,,,,,
14000,30902,0.22,,,,,
14001,6256,0.32,,,,,
14001,30667,0.53,,,,,
14001,30668,0.23,,,,,
14001,31032,0.25,,,,,
14002,805,0.22,,,,,
14002,6147,0.04,,,,,
14002,31033,0.31,,,,,
14003,6194,0.13,,,,,
14003,31033,0.16,,,,,
14004,6194,0.07,,,,,
14004,13062,0.23,,,,,
14005,6194,0.06,,,,,
14005,6220,0.19,,,,,
14006,16497,0.31,,,,,
14006,30899,0.15,,,,,
14007,787,0.33,,,,,
